id_marks,id_targets,timestamps,ranges,azimuths,elevations,dopplers,powers,type,beam_ids,encoder_radian
3335,0,40111,28372,1.6875,0.010614,0,2.34E+05,0,-1,1.7303
3359,0,40249,27135,1.7886,0.022601,0,17952,0,-1,1.7303
3372,0,40361,27525,1.6782,0.011568,0,14464,0,-1,1.7917
3381,0,40406,31275,1.9459,0.01055,0,1908,0,-1,1.8346
3402,0,40585,28425,1.8714,0.011924,0,1307,0,-1,1.939
3406,0,40630,5701.9,1.9793,0.31126,0,338,0,-1,1.988
3404,0,40701,26811,2.104,0.0061495,0,238,0,-1,2.0003
3451,0,41018,46812,2.1783,0.048222,0,234,0,-1,2.258
3450,0,41138,27587,2.2467,0.050115,0,3254,0,-1,2.3071
3469,0,41138,31253,2.4439,0.023887,0,33,0,-1,2.3132
3486,0,41260,54666,2.3335,0.080942,1,172,0,-1,2.3991
3495,0,41333,59857,2.6607,0.0089722,0,587,0,-1,2.4237
3502,0,41474,1.57E+05,2.8045,0.022014,0,41,0,-1,2.5157
3511,0,41478,1.13E+05,2.6995,0.06408,0,168,0,-1,2.528
3512,0,41501,59907,2.525,0.0056772,0,79000,0,-1,2.5341
3525,0,41552,23025,2.6781,0.14545,0,535,0,-1,2.5771
3538,0,41638,68700,2.4786,0.0047633,0,11891,0,-1,2.6016
3562,0,41837,58127,3.0163,0.022659,0,572,0,-1,2.7305
3544,0,41801,37454,2.9709,0.062936,1,369,0,-1,2.7489
3581,0,41973,35526,3.0598,0.087114,1,414,0,-1,2.8287
3601,0,42099,33504,2.8572,0.050425,0,210,0,-1,2.9391
3624,0,42310,46611,3.1607,0.076008,1,64876,0,-1,3.068
3697,0,42998,10672,3.3308,0.31894,0,213,0,-1,3.5404
3736,0,43429,1.07E+05,3.7505,0.085759,0,6,0,-1,3.7429
3816,0,44131,4516.5,4.1636,0.3308,0,1505,0,-1,4.2092
3819,0,44179,9899.7,4.1179,0.1723,0,3.97E+06,0,-1,4.2461
3832,0,44395,10325,4.25,0.16621,0,9.91E+06,0,-1,4.3442
3833,0,44342,5540.9,4.358,0.3405,0,277,0,-1,4.3442
3852,0,44517,1.43E+05,4.2745,0.050149,0,14,0,-1,4.4117
3856,0,44517,10788,4.5698,0.16646,0,5.96E+06,0,-1,4.4915
3857,0,44605,1795.7,4.5218,0.30715,0,1.22E+06,0,-1,4.4915
3872,0,44662,3.48E+05,4.6923,0.034059,2,25,0,-1,4.5283
3895,0,44919,1.17E+05,4.8362,0.042993,0,7,0,-1,4.6694
3898,0,44865,30604,4.8027,0.023642,0,133,0,-1,4.7369
3907,0,44999,1.12E+05,4.5684,0.1103,0,4,0,-1,4.7369
3914,0,45030,52071,4.6172,0.021496,0,70586,0,-1,4.7676
3910,0,44974,26739,4.7347,0.023366,0,296,0,-1,4.7799
3908,0,45107,52950,4.8754,0.019913,0,5907,0,-1,4.7983
3921,0,45107,53293,4.9419,0.01051,0,27158,0,-1,4.7983
3901,0,44886,28802,4.7148,0.072177,0,53284,0,-1,4.7983
3917,0,45106,15107,5.0136,0.15021,0,1075,0,-1,4.8044
3880,0,44943,28617,4.8771,0.04504,0,9906,0,-1,4.8167
3915,0,45107,35788,5.0962,0.017354,0,34898,0,-1,4.8167
3935,0,45194,2.80E+05,4.9511,0.041204,0,18,0,-1,4.8719
3960,0,45485,15075,5.002,0.16303,0,6617,0,-1,5.0192
3975,0,45675,1.19E+05,5.0295,0.068066,0,65,0,-1,5.1542
3974,0,45675,1.03E+05,5.2766,0.074081,0,13,0,-1,5.1542
3976,0,45725,33238,5.3789,0.099382,0,2490,0,-1,5.1603
4020,0,46077,2.15E+05,5.4624,0.03586,0,15,0,-1,5.4548
4030,0,46150,54094,5.3353,0.024935,0,3041,0,-1,5.4855
4043,0,46205,54375,5.4571,0.024325,0,1117,0,-1,5.4978
4041,0,46205,68452,5.4009,0.025735,0,8688,0,-1,5.5039
4055,0,46298,84150,5.5137,0.027137,0,217,0,-1,5.5591
4049,0,46343,1.30E+05,5.6172,0.032896,0,29,0,-1,5.5653
4057,0,46343,1.34E+05,5.6554,0.02748,0,482,0,-1,5.5714
4064,0,46342,91125,5.6271,0.029173,0,101,0,-1,5.5714
4086,0,46547,1.07E+05,5.9772,0.055746,0,18,0,-1,5.7187
4078,0,46471,28673,5.7547,0.045832,0,95,0,-1,5.7371
4113,0,46865,3.20E+05,6.1978,0.028008,0,27,0,-1,5.9089
4116,0,46912,27069,6.0783,0.045396,0,545,0,-1,5.9212
4127,0,47000,53904,6.2996,0.026707,0,44,0,-1,6.0009
4141,0,47126,1.91E+05,6.0145,0.023869,0,59,0,-1,6.0868
4148,0,47170,2.12E+05,6.2562,0.034846,0,46,0,-1,6.0868
4151,0,47170,70329,6.0723,0.022941,1,131,0,-1,6.0991
4159,0,47375,53490,6.37,0.012672,0,26380,0,-1,6.2157
4156,0,47418,65854,6.3971,0.010582,0,9823,0,-1,6.2586
4174,0,47418,63642,6.1,0.0093311,0,10692,0,-1,6.2586
4182,0,47437,56045,6.2277,0.0083185,0,31257,0,-1,0.012272
4183,0,47494,75353,6.2402,0.010841,0,2208,0,-1,0.018408
4210,0,47640,68403,6.5407,0.02633,0,5923,0,-1,0.085903
4219,0,47661,66869,6.6586,0.028077,0,16885,0,-1,0.14726
4232,0,47735,29957,0.19053,0.023867,0,39,0,-1,0.19635
4245,0,47887,58189,0.49077,0.015549,0,4.30E+07,0,-1,0.29452
4253,0,47991,33879,0.4869,0.038715,0,454,0,-1,0.3252
4266,0,48055,54540,0.19255,0.02129,0,3.19E+05,0,-1,0.36816
4267,0,48037,30975,0.49486,0.016106,0,30,0,-1,0.38043
4263,0,48036,54825,0.3697,0.018734,0,1.47E+07,0,-1,0.40497
4281,0,48106,48751,0.67602,0.022475,0,7.64E+05,0,-1,0.40497
4287,0,48149,51375,0.2427,0.011209,0,1.45E+07,0,-1,0.42951
4289,0,48149,44293,0.47967,0.012518,0,42707,0,-1,0.42951
4282,0,48149,26625,0.45988,0.038694,2,99,0,-1,0.44179
4274,0,48106,34544,0.45285,0.024913,0,928,0,-1,0.45406
4296,0,48193,34725,0.66608,0.010379,0,253,0,-1,0.45406
4305,0,48290,49077,0.5083,0.0089166,0,8.32E+06,0,-1,0.51542
4312,0,48355,46403,0.77466,0.006809,0,1.35E+06,0,-1,0.55837
4313,0,48355,51151,0.61794,0.0070505,0,3.02E+06,0,-1,0.55837
4314,0,48355,51075,0.40034,0.0073773,0,3.32E+06,0,-1,0.5645
4319,0,48402,48160,0.50511,0.0036225,0,1.66E+07,0,-1,0.60746
4334,0,48444,3.37E+05,0.80568,0.0056771,3,689,0,-1,0.60746
4336,0,48402,1.66E+05,0.67427,0.023384,2,23,0,-1,0.60746
4351,0,48526,1.68E+05,0.59926,0.070075,1,6,0,-1,0.71177
4324,0,48355,44898,0.57657,0.0085999,0,1.87E+05,0,-1,0.71177
4356,0,48597,36877,0.83979,0.0079542,0,789,0,-1,0.72404
4357,0,48597,36975,0.63238,0.0070282,0,581,0,-1,0.72404
4350,0,48642,46340,0.92157,0.0094487,0,20627,0,-1,0.73631
4367,0,48642,41134,0.68554,0.0065813,0,1356,0,-1,0.73631
4378,0,48709,41926,1.0578,0.0071626,0,12233,0,-1,0.77926
4380,0,48711,1.40E+05,0.74482,0.071353,0,149,0,-1,0.77926
4374,0,48712,5581.1,1.0012,0.31126,0,140,0,-1,0.79153
4358,0,48643,1.06E+05,0.6617,0.012844,0,11188,0,-1,0.79153
4379,0,48754,45609,0.7737,0.001805,0,9.00E+05,0,-1,0.81608
4392,0,48755,42300,0.68852,0.038852,0,5463,0,-1,0.81608
4389,0,48754,40875,0.92092,0.00083836,1,5544,0,-1,0.82221
4406,0,48875,41175,1.0449,0.0023923,0,31220,0,-1,0.90812
4403,0,48917,3.18E+05,0.999,0.0061311,1,319,0,-1,0.90812
4405,0,48918,1.46E+05,0.93309,0.0075747,1,22,0,-1,0.90812
4419,0,48918,43950,1.0615,0.005524,0,2186,0,-1,0.91425
4420,0,48949,40594,1.0939,0.005915,0,409,0,-1,0.9388
4414,0,48997,2.25E+05,1.1051,0.042106,0,42,0,-1,0.94493
4421,0,48949,42430,1.0895,0.0063423,0,15530,0,-1,0.94493
4423,0,48997,2.25E+05,1.2499,0.023154,2,245,0,-1,0.96334
4440,0,49160,41250,0.98562,0.035585,0,11010,0,-1,1.0554
4447,0,49162,6073.2,1.2652,0.31264,0,2353,0,-1,1.1106
4454,0,49267,10650,1.0852,0.21604,0,37727,0,-1,1.1474
4451,0,49247,29325,1.0234,0.051685,0,16921,0,-1,1.1781
4465,0,49247,27525,1.2663,0.048741,0,8852,0,-1,1.1781
4466,0,49291,98475,1.2084,0.048381,0,76,0,-1,1.1781
4448,0,49247,29431,1.1932,0.051911,0,65008,0,-1,1.1781
4484,0,49434,61294,1.3863,0.034665,1,67,0,-1,1.2272
4502,0,49547,4943.5,1.5429,0.31137,0,2276,0,-1,1.3499
4507,0,49566,34190,1.341,0.0047621,0,651,0,-1,1.3683
4505,0,49642,26250,1.5276,0.0044042,0,43038,0,-1,1.3806
4506,0,49642,32067,1.4038,0.0048485,0,16967,0,-1,1.3806
4525,0,49733,27301,1.6877,0.0098938,0,2411,0,-1,1.4481
4526,0,49733,28901,1.6827,0.010148,0,1679,0,-1,1.4481
4535,0,49902,29864,1.4975,0.013408,0,2540,0,-1,1.5647
4551,0,50053,26557,1.7497,0.011211,0,3.79E+05,0,-1,1.6383
4552,0,50098,28428,1.7595,0.010139,0,88027,0,-1,1.6444
4565,0,50054,37561,1.7281,0.014116,0,124,0,-1,1.6506
4560,0,50098,30581,1.8931,0.010538,0,1814,0,-1,1.6628
4569,0,50099,33009,1.6143,0.021083,0,117,0,-1,1.6628
4566,0,50098,28337,1.6373,0.01045,0,1.44E+05,0,-1,1.7303
4580,0,50223,27135,1.609,0.022718,0,16982,0,-1,1.7303
4596,0,50294,27525,2.09,0.011199,0,15301,0,-1,1.804
4601,0,50390,31275,1.9759,0.010671,0,1399,0,-1,1.8408
4613,0,50434,29390,1.932,0.015525,0,223,0,-1,1.8715
4612,0,50434,26098,2.009,0.012628,0,880,0,-1,1.8715
4631,0,50527,28425,2.0328,0.010613,0,1512,0,-1,1.9451
4640,0,50574,32457,2.1186,0.0034369,0,315,0,-1,1.9696
4635,0,50570,26738,2.0651,0.010187,0,528,0,-1,2.0064
4660,0,50743,28493,2.2644,0.016232,0,91,0,-1,2.0739
4673,0,50865,29775,2.2356,0.012522,0,51,0,-1,2.1537
4686,0,51094,27502,2.6015,0.051293,0,206,0,-1,2.2948
4698,0,51135,31231,2.2467,0.022727,0,155,0,-1,2.3194
4741,0,51390,1.72E+05,2.3475,0.020919,0,45,0,-1,2.4973
4743,0,51390,2.96E+05,2.3531,0.021968,0,19,0,-1,2.4973
4754,0,51396,10438,2.3643,0.19057,0,238,0,-1,2.5219
4765,0,51498,1.16E+05,2.5559,0.059336,1,45,0,-1,2.5341
4761,0,51454,1.16E+05,2.5683,0.060498,1,159,0,-1,2.5403
4771,0,51507,23110,2.5648,0.14411,0,875,0,-1,2.5771
4782,0,51607,68925,2.8092,0.0050021,0,33686,0,-1,2.6016
4811,0,51778,47400,2.851,0.028432,0,51,0,-1,2.7182
4789,0,51661,37453,2.8628,0.087011,1,107,0,-1,2.7182
4812,0,51820,58095,3.0257,0.016904,0,232,0,-1,2.7305
4816,0,51820,1.18E+05,3.0533,0.033155,0,108,0,-1,2.7305
4802,0,51700,1.08E+05,2.6336,0.040957,0,19,0,-1,2.7428
4818,0,51820,2.69E+05,2.6348,0.02462,0,100,0,-1,2.7428
4815,0,51885,29300,2.9351,0.084965,0,4640,0,-1,2.755
4833,0,51953,35625,2.698,0.087853,1,165,0,-1,2.8287
4834,0,51930,1.86E+05,2.9098,0.029579,3,27,0,-1,2.8471
4842,0,52010,25291,2.9557,0.14177,0,74,0,-1,2.8593
4849,0,52072,46279,3.1517,0.064236,1,299,0,-1,2.8962
4864,0,52140,1.88E+05,3.0287,0.027332,1,24,0,-1,3.0066
4869,0,52296,44962,3.063,0.078306,0,15265,0,-1,3.0127
4884,0,52437,3.56E+05,3.2801,0.024279,1,20,0,-1,3.117
5063,0,54102,4481.1,4.377,0.34726,0,456,0,-1,4.1786
5074,0,54139,9902.3,4.3031,0.26854,0,10260,0,-1,4.2461
5093,0,54384,10542,4.3557,0.1718,0,2.23E+05,0,-1,4.3442
5089,0,54334,5530.8,4.2249,0.35365,0,1498,0,-1,4.3504
5112,0,54569,1789.7,4.5787,0.31133,0,9.76E+05,0,-1,4.4547
5113,0,54569,10774,4.4229,0.16614,0,3.65E+06,0,-1,4.4915
5144,0,54829,28425,4.4979,0.026818,0,1005,0,-1,4.6572
5173,0,55022,52125,4.9612,0.022007,0,1.93E+05,0,-1,4.7676
5160,0,55067,53084,4.7316,0.011943,0,2673,0,-1,4.7799
5185,0,55067,53293,4.8385,0.010191,0,47267,0,-1,4.7922
5136,0,54970,26717,4.8769,0.031601,0,295,0,-1,4.8044
5174,0,55090,15062,4.7951,0.14451,0,1610,0,-1,4.8167
5172,0,55067,35791,4.9786,0.014835,0,64196,0,-1,4.8167
5137,0,54883,28722,4.7095,0.061179,0,66085,0,-1,4.8474
5208,0,55205,12303,5.0494,0.20046,0,751,0,-1,4.8781
5217,0,55318,15531,5.135,0.17488,0,14734,0,-1,4.9517
5221,0,55307,2.75E+05,4.9867,0.024609,0,22,0,-1,4.9824
5233,0,55371,15092,4.8433,0.15807,0,4141,0,-1,5.0253
5247,0,55601,10516,5.1208,0.357,0,91,0,-1,5.1296
5251,0,55648,33240,5.2036,0.091938,0,1650,0,-1,5.1603
5254,0,55645,1.61E+05,5.1254,0.04732,0,17,0,-1,5.191
5263,0,55667,1.56E+05,5.1173,0.028072,0,16,0,-1,5.2155
5289,0,55929,3.56E+05,5.5459,0.030427,2,16,0,-1,5.3076
5307,0,56045,47048,5.4246,0.025443,0,294,0,-1,5.3935
5320,0,56161,54135,5.7353,0.024323,0,1603,0,-1,5.4794
5327,0,56206,1.12E+05,5.5241,0.027225,0,894,0,-1,5.4978
5328,0,56206,1.12E+05,5.7124,0.0259,0,1571,0,-1,5.4978
5331,0,56205,68515,5.5239,0.025353,0,8446,0,-1,5.5039
5335,0,56205,54600,5.7299,0.025555,0,1885,0,-1,5.5039
5340,0,56207,40125,5.7133,0.02704,0,136,0,-1,5.5039
5324,0,56207,68850,5.5183,0.027468,0,1464,0,-1,5.5039
5348,0,56269,1.65E+05,5.4725,0.030083,0,230,0,-1,5.5407
5349,0,56269,1.70E+05,5.7592,0.026908,0,460,0,-1,5.5407
5352,0,56314,1.34E+05,5.8652,0.028425,0,332,0,-1,5.5714
5359,0,56314,91125,5.5644,0.029825,0,117,0,-1,5.5714
5424,0,56885,44700,6.0927,0.027562,0,58,0,-1,5.9273
5435,0,56957,53902,6.0464,0.033811,0,41,0,-1,5.9948
5449,0,57117,1.91E+05,6.3081,0.0092586,0,43,0,-1,6.0623
5459,0,57161,1.40E+05,6.3327,0.037318,0,29,0,-1,6.1298
5461,0,57277,70725,6.0816,0.0096496,0,3.77E+05,0,-1,6.185
5470,0,57277,67423,6.4306,0.024147,0,1909,0,-1,6.185
5476,0,57322,65878,6.5202,0.01749,0,46,0,-1,6.2096
5491,0,57370,63674,6.3262,0.00902,0,37765,0,-1,6.2464
5493,0,57370,40595,6.5148,0.0086394,0,58,0,-1,6.2464
5499,0,57414,56088,6.3975,0.0078522,0,14850,0,-1,0.0061359
5503,0,57414,62850,6.1809,0.00858,0,1.08E+05,0,-1,0.0061359
5498,0,57414,29723,6.1912,0.11044,0,238,0,-1,0.012272
5504,0,57414,75353,6.3257,0.010278,0,1540,0,-1,0.018408
5510,0,57463,69300,6.5138,0.010757,0,21383,0,-1,0.049087
5514,0,57517,29043,6.5613,0.026681,0,66,0,-1,0.055223
5533,0,57650,66825,6.6398,0.025697,0,11091,0,-1,0.12885
5557,0,57834,26025,0.23175,0.016008,0,37,0,-1,0.25771
5558,0,57878,58271,0.3703,0.015867,0,2.13E+07,0,-1,0.29452
5548,0,57743,58043,0.090895,0.014339,0,6.77E+07,0,-1,0.29452
5567,0,57951,33884,0.20666,0.036144,0,208,0,-1,0.3252
5568,0,57951,39065,0.21957,0.033462,0,168,0,-1,0.3252
5576,0,57994,30900,0.52426,0.020114,0,57,0,-1,0.34975
5580,0,57994,54560,0.4325,0.021292,0,3.11E+05,0,-1,0.38656
5574,0,58043,54825,0.30251,0.023492,0,1.34E+06,0,-1,0.38656
5577,0,58043,38076,0.45639,0.022654,0,1465,0,-1,0.38656
5578,0,57994,2.01E+05,0.26917,0.047947,1,12,0,-1,0.38656
5587,0,58046,34539,0.24683,0.026987,0,940,0,-1,0.3927
5600,0,58087,49950,0.66982,0.018535,0,1.41E+07,0,-1,0.41724
5601,0,58087,51302,0.52517,0.0098902,0,9.39E+06,0,-1,0.41724
5602,0,58087,33525,0.713,0.014277,0,356,0,-1,0.41724
5604,0,58087,44260,0.59888,0.010497,0,17780,0,-1,0.41724
5593,0,58135,27484,0.54765,0.03614,3,40935,0,-1,0.44179
5613,0,58178,50700,0.69822,0.021836,0,1.71E+06,0,-1,0.46633
5614,0,58221,34438,0.74623,0.014815,0,232,0,-1,0.4786
5633,0,58302,48225,0.87976,0.0070359,0,2.76E+06,0,-1,0.57064
5637,0,58302,51150,0.38542,0.0077527,0,2.04E+06,0,-1,0.57064
5647,0,58401,3.38E+05,0.86132,0.0049429,3,64,0,-1,0.61973
5685,0,58570,36932,0.84067,0.0089317,0,3376,0,-1,0.72404
5679,0,58570,46276,1.0204,0.0080478,0,1.25E+05,0,-1,0.75472
5689,0,58613,40875,0.82992,0.0087252,0,1244,0,-1,0.75472
5695,0,58679,1.38E+05,0.85211,0.072062,1,671,0,-1,0.79153
5693,0,58613,1.06E+05,0.97093,0.015001,0,14927,0,-1,0.79767
5697,0,58722,45618,0.74249,0.0019378,0,7.54E+05,0,-1,0.81608
5699,0,58722,42099,0.88314,0.0038256,0,41697,0,-1,0.81608
5706,0,58722,27160,1.0904,0.0078864,0,79,0,-1,0.84676
5710,0,58790,41623,0.9575,0.0030429,0,4.72E+05,0,-1,0.85903
5719,0,58834,1.46E+05,1.1306,0.027634,1,14,0,-1,0.88971
5721,0,58834,41175,1.0747,0.0022819,0,29102,0,-1,0.88971
5716,0,58833,3.19E+05,0.99976,0.0066612,3,632,0,-1,0.90198
5720,0,58834,41020,0.83151,0.0022835,0,5715,0,-1,0.91425
5727,0,58882,40725,1.0752,0.006351,0,778,0,-1,0.91425
5728,0,58882,44025,0.78332,0.0055816,0,1642,0,-1,0.91425
5731,0,58930,42417,1.0819,0.0091238,0,2496,0,-1,0.95107
5730,0,58931,2.23E+05,1.1043,0.023562,3,2600,0,-1,0.96948
5742,0,59024,11121,1.2082,0.18942,0,59834,0,-1,1.0308
5758,0,59123,10793,1.3511,0.18258,0,1.34E+05,0,-1,1.1167
5759,0,59181,6050.4,1.4189,0.3104,0,1073,0,-1,1.1167
5775,0,59218,94771,1.3487,0.045047,0,146,0,-1,1.1474
5763,0,59215,29325,1.2554,0.051818,0,22617,0,-1,1.1597
5762,0,59215,29431,1.4284,0.051438,0,98690,0,-1,1.1658
5785,0,59351,1.81E+05,1.3305,0.049863,0,18,0,-1,1.2395
5811,0,59570,29231,1.174,0.013558,1,194,0,-1,1.3499
5813,0,59570,34202,1.2247,0.0047543,0,838,0,-1,1.3499
5805,0,59526,4941.5,1.5917,0.30854,0,3425,0,-1,1.3622
5809,0,59613,26250,1.4412,0.0042918,0,47195,0,-1,1.3806
5812,0,59613,32064,1.6201,0.004165,0,10754,0,-1,1.3806
5826,0,59737,27285,1.3737,0.010202,0,3134,0,-1,1.4358
5839,0,59878,13659,1.6375,0.24144,0,342,0,-1,1.5463
5842,0,59878,29869,1.678,0.014512,0,1728,0,-1,1.5463
5848,0,59987,26555,1.4609,0.010936,0,4.08E+05,0,-1,1.6506
5854,0,59987,30595,1.7686,0.0099297,0,2091,0,-1,1.6628
5861,0,60081,33008,1.6662,0.01775,0,124,0,-1,1.6628
5858,0,60084,1.83E+05,1.5239,0.040066,1,13,0,-1,1.6751
5867,0,60084,2.43E+05,1.7693,0.017884,3,22,0,-1,1.7242
5849,0,60081,28388,1.5681,0.010539,0,1.21E+05,0,-1,1.7426
5876,0,60189,27134,1.6135,0.023043,0,16112,0,-1,1.7426
5878,0,60259,2.54E+05,1.6916,0.017877,1,20,0,-1,1.7794
5899,0,60355,31275,1.7285,0.010845,0,1005,0,-1,1.8285
5912,0,60398,26100,1.787,0.010673,0,9718,0,-1,1.8776
5913,0,60408,29268,1.7319,0.11616,0,3982,0,-1,1.8776
5930,0,60514,28425,2.0808,0.010372,0,1977,0,-1,1.939
5933,0,60582,26803,1.937,0.0054171,0,5172,0,-1,2.0371
5968,0,60845,29835,2.2467,0.018939,0,39,0,-1,2.1537
5981,0,61032,27371,2.4372,0.050008,0,441,0,-1,2.2948
6001,0,61101,31273,2.4166,0.018398,0,42,0,-1,2.3562
6029,0,61343,56325,2.5567,0.010142,0,20996,0,-1,2.4728
6039,0,61495,26566,2.5819,0.064511,0,92,0,-1,2.5464
6047,0,61454,1.18E+05,2.4178,0.062675,1,378,0,-1,2.5525
6048,0,61454,1.18E+05,2.6051,0.062546,0,79,0,-1,2.5525
6045,0,61495,28532,2.7976,0.04626,0,3663,0,-1,2.5525
6046,0,61453,59342,2.7987,0.0063147,1,14719,0,-1,2.5587
6074,0,61589,68925,2.5652,0.0054158,0,35109,0,-1,2.6139
6082,0,61634,45395,2.5879,0.10203,0,447,0,-1,2.6507
6096,0,61726,47400,2.8202,0.028364,0,132,0,-1,2.7182
6097,0,61726,58230,2.8706,0.016148,0,163,0,-1,2.7366
6104,0,61799,29332,2.7977,0.085343,0,3694,0,-1,2.755
6122,0,61984,25318,2.7962,0.14205,0,75,0,-1,2.8655
6126,0,61982,26700,3.1765,0.029309,0,192,0,-1,2.8962
6133,0,62026,3.22E+05,2.7692,0.038746,0,20,0,-1,2.9023
6149,0,62130,97600,2.853,0.038048,1,20,0,-1,3.0066
6161,0,62273,43344,2.9274,0.080042,0,11264,0,-1,3.0373
6245,0,63029,10719,3.4457,0.33046,0,79,0,-1,3.5404
6247,0,63075,2.49E+05,3.69,0.043034,1,15,0,-1,3.5588
6300,0,63678,8625,4.047,0.32412,0,327,0,-1,3.9331
6343,0,64062,4569.4,4.0432,0.308,0,1129,0,-1,4.2092
6360,0,64112,9913.5,4.5094,0.16748,0,6564,0,-1,4.2461
6365,0,64371,10278,4.5166,0.16626,0,2.38E+06,0,-1,4.3565
6371,0,64309,5523.7,4.5211,0.33509,0,783,0,-1,4.3565
6404,0,64508,1790.9,4.3156,0.31113,0,7.65E+05,0,-1,4.4547
6403,0,64507,10762,4.7155,0.16674,0,6.25E+06,0,-1,4.5038
6444,0,64822,28425,4.9422,0.02175,0,488,0,-1,4.6449
6449,0,64821,18368,4.9632,0.24002,0,138,0,-1,4.6694
6463,0,64911,53025,5.0233,0.019876,0,2681,0,-1,4.786
6445,0,64911,26693,4.9216,0.031743,0,246,0,-1,4.8106
6469,0,65032,35797,4.8656,0.014868,0,42393,0,-1,4.8167
6476,0,65073,29013,4.7157,0.030061,0,3866,0,-1,4.8167
6485,0,65032,30789,4.8268,0.026749,0,97,0,-1,4.8167
6472,0,65030,15067,4.6745,0.14684,0,1472,0,-1,4.8167
6432,0,64865,28738,4.5219,0.065857,0,72472,0,-1,4.829
6518,0,65398,2.44E+05,5.3375,0.029725,0,21,0,-1,5.056
6539,0,65573,2.33E+05,5.0983,0.056274,1,15,0,-1,5.1235
6531,0,65507,10500,5.087,0.26354,0,73,0,-1,5.1296
6543,0,65622,1.18E+05,5.1388,0.068095,0,52,0,-1,5.148
6542,0,65622,31500,5.2162,0.059716,0,262,0,-1,5.1603
6545,0,65622,33262,5.307,0.062824,0,101,0,-1,5.1664
6554,0,65667,1.08E+05,5.0276,0.11454,0,4,0,-1,5.2033
6573,0,65819,1.50E+05,5.5246,0.035922,1,12,0,-1,5.2769
6575,0,65820,1.16E+05,5.3931,0.059468,1,14,0,-1,5.2953
6582,0,65959,1.07E+05,5.6188,0.023458,0,46,0,-1,5.3567
6590,0,65958,47109,5.3654,0.023415,0,143,0,-1,5.3628
6595,0,65961,40447,5.4327,0.095177,1,51,0,-1,5.4119
6603,0,66129,54135,5.3204,0.024629,0,8143,0,-1,5.4855
6614,0,66175,1.12E+05,5.4176,0.026755,0,420,0,-1,5.4978
6615,0,66175,1.12E+05,5.6622,0.026848,0,1952,0,-1,5.4978
6618,0,66174,68335,5.4937,0.025429,0,3683,0,-1,5.5162
6624,0,66174,54375,5.7778,0.024866,0,839,0,-1,5.5162
6625,0,66197,40022,5.4148,0.02894,0,162,0,-1,5.5285
6632,0,66202,1.65E+05,5.8621,0.029348,0,235,0,-1,5.5407
6635,0,66202,1.34E+05,5.6487,0.025908,0,334,0,-1,5.5898
6640,0,66294,64800,5.7551,0.028107,0,136,0,-1,5.5898
6642,0,66294,91101,5.9011,0.029298,0,171,0,-1,5.5898
6662,0,66442,3.56E+05,5.6391,0.029528,1,12,0,-1,5.6757
6691,0,66721,13125,5.8801,0.24542,0,3122,0,-1,5.8721
6703,0,66859,27110,5.995,0.045663,0,467,0,-1,5.9273
6707,0,66857,43048,6.1427,0.029397,1,106,0,-1,5.9396
6718,0,66902,1.87E+05,6.2045,0.037385,2,1682,0,-1,5.9825
6710,0,66931,2.02E+05,5.8668,0.045656,0,17,0,-1,5.9948
6742,0,67091,2.12E+05,6.017,0.024267,0,53,0,-1,6.1114
6768,0,67231,65805,6.1824,0.018574,0,2477,0,-1,6.2096
6789,0,67374,56085,6.1343,0.00809,0,15781,0,-1,6.2709
6792,0,67374,56250,6.3671,0.0080337,0,34372,0,-1,0
6790,0,67429,29742,6.2865,0.10979,0,63,0,-1,0.0061359
6797,0,67470,75171,6.2289,0.007484,0,577,0,-1,0.024544
6801,0,67470,51150,6.2472,0.013343,0,631,0,-1,0.036816
6803,0,67470,29033,6.5972,0.024945,0,54,0,-1,0.036816
6828,0,67542,66905,6.5664,0.024827,0,7563,0,-1,0.12885
6835,0,67608,63150,6.4904,0.021928,0,88489,0,-1,0.14726
6843,0,67694,29859,0.45966,0.021236,0,130,0,-1,0.17794
6845,0,67737,57980,0.092847,0.014432,0,1.24E+08,0,-1,0.28839
6863,0,67821,58200,0.47908,0.015526,0,8.90E+06,0,-1,0.28839
6864,0,67821,59625,0.47469,0.0148,0,3.72E+05,0,-1,0.28839
6876,0,67918,33879,0.43406,0.036218,0,169,0,-1,0.31907
6877,0,67918,39071,0.24435,0.030378,0,192,0,-1,0.3252
6862,0,67962,54526,0.45426,0.0177,0,9.31E+06,0,-1,0.36816
6885,0,67989,38069,0.35926,0.022251,0,1027,0,-1,0.38656
6896,0,68003,48750,0.29035,0.020982,0,1.48E+06,0,-1,0.40497
6899,0,68045,51266,0.3533,0.016576,0,5.21E+06,0,-1,0.43565
6900,0,68098,26475,0.70605,0.033157,3,25373,0,-1,0.45406
6901,0,68098,28318,0.29413,0.032807,3,5970,0,-1,0.46019
6909,0,68142,43875,0.40563,0.0090274,0,57930,0,-1,0.46019
6897,0,68098,26373,0.28545,0.032958,4,1.33E+05,0,-1,0.46633
6887,0,68005,34529,0.46381,0.021552,0,1131,0,-1,0.49701
6922,0,68185,42900,0.32759,0.0081539,0,27432,0,-1,0.50315
6932,0,68234,50402,0.80041,0.017207,0,2.47E+05,0,-1,0.51542
6941,0,68280,46425,0.48616,0.0071031,0,8.35E+05,0,-1,0.55223
6945,0,68280,48274,0.43478,0.0065017,0,2.81E+06,0,-1,0.55223
